cycle,time,voltage,current,temperature
0,983.391,3.6815459675477955,-2.0087826160328803,30.13478667031389
0,1001.766,3.678355137247231,-2.0128272365311823,30.183733108859247
0,1020.172,3.674650597901092,-2.0091554176385737,30.240503217423147
0,1038.594,3.6712806012317927,-2.007767883865744,30.27069767602522
0,1056.922,3.6679118831976254,-2.0127873969991747,30.319900573150083
0,1075.203,3.6645371219013874,-2.0107655286952593,30.372284562827158
0,1093.687,3.660844555400689,-2.0078088326811105,30.424876046180856
0,1112.0,3.657664419613763,-2.0071272577815704,30.47582136493707
0,1130.328,3.6545287470073116,-2.010518437770776,30.518742148838093
0,1148.75,3.6510698158039987,-2.0070522556310944,30.572528060021124
0,1167.125,3.6478476800386157,-2.0121296765371817,30.616213544453064
0,1185.641,3.6446531156654953,-2.011556180877355,30.671775641841133
0,1203.984,3.64153995400701,-2.009876186934389,30.71789557201532
0,1222.406,3.6383489428230633,-2.013142606134671,30.78001801623099
0,1240.797,3.6351587141724124,-2.0104285546396246,30.82735134726049
0,1259.156,3.632082251392497,-2.0122720860860426,30.874412166533954
0,1277.547,3.6289873434920557,-2.010774648928528,30.938695793652816
0,1295.906,3.625626397665471,-2.009239297761026,30.995263609542747
0,1314.297,3.6226300507843416,-2.0076085316431422,31.053578235953818
0,1332.687,3.619480775462203,-2.0104302784824104,31.106594761281432
0,1351.203,3.6163712381722912,-2.008893099535291,31.16184432665636
0,1369.687,3.6134577520799067,-2.008980340402897,31.204610132149778
0,1388.125,3.6106326621060343,-2.0121358428332523,31.267577867521094
0,1406.578,3.6074928028488924,-2.009723869822796,31.318753549583107
0,1425.062,3.6044848490821364,-2.0114988512040775,31.376847932806896
0,1443.609,3.6014367193442656,-2.01319095672024,31.426582503309866
0,1462.047,3.5986534044354053,-2.0106780436862346,31.476898681562915
0,1480.547,3.595402517179945,-2.01134766412837,31.539438442879483
0,1499.031,3.5926948347733716,-2.0109302047525475,31.586890548210818
0,1517.672,3.589797089008913,-2.01135590821859,31.632072641077073
0,1536.109,3.586782647681664,-2.010673652893872,31.68201813497351
0,1554.781,3.5841803601736,-2.0106971380958645,31.732046605965362
0,1573.281,3.5811180903572164,-2.010928803642173,31.789710357996487
0,1591.859,3.5787320776289597,-2.0141034201959718,31.83465259542607
0,1610.406,3.5754138388373433,-2.0113304202429942,31.882288125365427
0,1628.953,3.5728927571380096,-2.0143644504347966,31.927983080416716
0,1647.562,3.570111548751453,-2.0128237091906374,31.977850583771385
0,1666.062,3.567297105697889,-2.0116956501780323,32.03163598774327
0,1684.656,3.5647203688751308,-2.011502848110259,32.07778745213411
0,1703.219,3.56216924075794,-2.0107040801247127,32.12787691225808
0,1721.891,3.559308816235929,-2.0120411926092396,32.16593410449842
0,1740.437,3.5571556811179046,-2.0093854109851046,32.223632531229654
0,1759.016,3.5540544004100756,-2.0091417272242436,32.27279417772282
0,1777.641,3.5515270096331975,-2.0127922634710145,32.32208125126029
0,1796.328,3.5489891693856745,-2.009417423726191,32.35242872382523
0,1815.047,3.5466052472742153,-2.011581570612472,32.41535696342689
0,1833.75,3.544002907964135,-2.0102418589725364,32.463875258088336
0,1852.391,3.541529665381065,-2.00901894351838,32.50147965096862
0,1871.078,3.5391260775088647,-2.013792270732095,32.54978431626229
0,1889.844,3.5367090043583636,-2.0109766612217173,32.594417686065036
0,1908.578,3.534272254052741,-2.010436301248944,32.64053456185048
0,1927.281,3.5321050382625554,-2.0114497578090083,32.69070984061551
0,1946.031,3.529613471482749,-2.0103656270962804,32.729852318472
0,1964.891,3.527357920887156,-2.0109743445359385,32.771639884723314
0,1983.703,3.525284415347914,-2.013636818395001,32.81347923639312
0,2002.484,3.5229992257571108,-2.0105612460208753,32.84833044773181
0,2021.187,3.520683174542156,-2.0101735518943915,32.901572690004826
0,2039.906,3.518659344299383,-2.009339958942709,32.94242653369485
0,2058.641,3.516402473887015,-2.009995485020801,32.9801135730952
0,2077.406,3.514561264588738,-2.011190859685511,33.025943810222934
0,2096.312,3.5125828242416985,-2.0100297207850306,33.078142349385985
0,2115.047,3.510338200362278,-2.0094984363405817,33.11037930209056
0,2133.969,3.5087044335906556,-2.0108911973319845,33.154517238312536
0,2152.812,3.5066279131030687,-2.0104913096650345,33.20254325403445
0,2171.625,3.504841322509547,-2.0125594832306324,33.237936913919356
0,2190.547,3.5029041364831968,-2.012535681725748,33.291747193212146
0,2209.422,3.501007063513524,-2.010742294637056,33.3310415015314
0,2228.297,3.499274221741999,-2.009901314690896,33.37300951249815
0,2247.219,3.4977130894383954,-2.0099274696118425,33.41459276090831
0,2265.969,3.4958613710771935,-2.0095730829150056,33.45954569832102
0,2284.937,3.4940467171484446,-2.0107882009068248,33.503391700882545
0,2303.859,3.4923310381503208,-2.008552949788884,33.54166940529668
0,2322.797,3.4905646499326637,-2.010201068162475,33.58075769143477
0,2341.766,3.489027581592716,-2.0121030346608686,33.62677973337103
0,2360.594,3.487327748268678,-2.0128150489847405,33.66543730171373
0,2379.578,3.4858008250255077,-2.009972514503894,33.71101558274234
0,2398.672,3.4840345237018853,-2.0097284805471456,33.74118881379
0,2417.797,3.482299320155858,-2.010838116705475,33.78162875380106
0,2436.906,3.480590548236199,-2.0086177327031343,33.827347662060276
0,2455.969,3.4787223457044196,-2.008316883411313,33.870976253592715
0,2474.984,3.477146807078945,-2.01225628415361,33.93094804578135
0,2494.031,3.4755329694941435,-2.0109063946995707,33.969501383028245
0,2513.187,3.473505041712154,-2.0097490473327566,34.01758779444136
0,2532.391,3.47182525997406,-2.010740862256665,34.067127709530006
0,2551.547,3.4700702997080954,-2.013188204264865,34.12784639806163
0,2570.578,3.468367595263517,-2.0137645001027353,34.17033240867176
0,2589.703,3.4665659929981607,-2.0123192133982015,34.21442077417075
0,2608.797,3.464627086806102,-2.013259648395166,34.275259851194384
0,2627.953,3.462801660280054,-2.009930595504747,34.31115020411795
0,2647.234,3.460970667331208,-2.0081808151510327,34.36659724001701
0,2666.516,3.458834114504804,-2.0122344956809366,34.41216915047547
0,2685.812,3.457116842685854,-2.0126845512329967,34.45402171246786
0,2704.969,3.455204074755482,-2.009676380363526,34.50566961322827
0,2724.203,3.4528668868343293,-2.0114157065220692,34.57191622147068
0,2743.453,3.4506804182562,-2.0099864550337143,34.62656238023137
0,2762.625,3.4489766706845577,-2.013084045852161,34.68707590154401
0,2781.922,3.4468082548813292,-2.0094319142037067,34.74979471537096
0,2801.25,3.444800943751054,-2.0085251748610107,34.7885998986771
0,2820.625,3.442553314535504,-2.011450727749647,34.86714993518805
0,2839.937,3.4400875519605147,-2.0098250555631947,34.91337141981995
0,2859.234,3.4378225854348123,-2.011791152395316,34.98675709207394
0,2878.578,3.435477858893441,-2.0115972730675704,35.04585329606423
0,2897.937,3.433064764936622,-2.009612632608895,35.10912403317192
0,2917.281,3.4305830448060988,-2.0094110674049537,35.16865835826994
0,2936.687,3.428074621972467,-2.012896108098301,35.226247059870445
0,2956.078,3.425248250397439,-2.010872138471398,35.301575618314764
0,2975.453,3.4223139546749737,-2.0116074819053216,35.37147874800638
0,2994.969,3.4195901111172686,-2.010830875504754,35.43766081464162
0,3014.453,3.41664173186437,-2.011809946545013,35.50253090093616
0,3033.891,3.413344623160025,-2.01244491913815,35.57584607843944
0,3053.375,3.410252343658894,-2.007593244098691,35.63673507839065
0,3072.859,3.406747815949743,-2.0113308052853536,35.7108246536904
0,3092.328,3.403160230664845,-2.015537581193984,35.79547209740507
0,3111.828,3.3995683837245507,-2.010012113948656,35.870067697765556
0,3131.234,3.3957073285819095,-2.0134787276671693,35.936083020455584
0,3150.672,3.391325076920391,-2.0130097504285525,36.010533151865204
0,3170.187,3.387097101807609,-2.0114672669352656,36.092142107731
0,3189.734,3.3824229409071247,-2.0121234839631006,36.15307918188622
0,3209.297,3.377298962376619,-2.0112978426186956,36.2373296214155
0,3229.016,3.37164444431993,-2.0135311267626133,36.32506566500488
0,3248.625,3.366100104499864,-2.0086137811031324,36.39621826177942
0,3268.328,3.359495578138457,-2.012410742307621,36.48091362396532
0,3287.969,3.3523690373766506,-2.009735955985269,36.55907622929445
0,3307.625,3.3448532924885326,-2.0140914034819066,36.646919114580314
0,3327.234,3.3359008614216794,-2.0127134274738387,36.73249432506169
0,3346.937,3.3264869864432534,-2.013135077142533,36.83141328383155
0,3366.781,3.315788683819509,-2.01094427888903,36.918169425717636
0,3386.641,3.303943817342642,-2.014025655247286,37.021339622309384
0,3406.656,3.2899684963825475,-2.01241876788408,37.12876229423256
0,3426.625,3.2743538132088967,-2.0112796174731695,37.2180659989737
0,3446.875,3.256472756202906,-2.0137784602501734,37.33777535056554
0,3466.984,3.2363660732648047,-2.010265560717395,37.46755317104694
0,3487.078,3.2131503592923143,-2.0105583794247623,37.57117622427453
0,3507.328,3.1865708188445137,-2.0077707305824504,37.69755466566914
0,3527.562,3.1561953171557717,-2.008612560469244,37.82192499671286
0,3547.781,3.1207172434435173,-2.009967814990659,37.94049890453707
0,3568.062,3.079310270136364,-2.009309566616169,38.095645602380785
0,3588.328,3.0304841552720947,-2.014400481449304,38.221638377378916
0,3608.594,2.9716002357909406,-2.008868446188842,38.38847251734943
0,3628.953,2.896674708305068,-2.0133309639468875,38.53438029491093
0,3649.375,2.795891099166891,-2.013977361638935,38.70403185419019
0,3669.875,2.6571628990151304,-2.008370211580309,38.891274085458846
0,3690.234,2.4757677568281857,-2.0094358918725432,39.16298653238707
1,0.0,4.177288238505559,-0.0033319109110022693,24.648610618159957
1,16.672,4.17694566937783,-0.00020764608327879694,24.63823886086074
1,35.703,3.9699234098950793,-2.011916321449145,24.70686080461703
1,53.828,3.9497756291886352,-2.009224769583939,24.851564341312493
1,71.891,3.934641551712515,-2.010700767263799,25.03589597023679
1,90.047,3.922249650522944,-2.0124172130433124,25.186130313029736
1,108.313,3.911246362289679,-2.010001568357946,25.354846295014756
1,126.391,3.9021063376137253,-2.0094872007161384,25.53553782170561
1,144.625,3.893528128177989,-2.010423328800429,25.710958308156826
1,162.719,3.885719448504459,-2.0139199002732604,25.86965199849733
1,180.953,3.878470964151959,-2.0084409896815503,26.02660071502783
1,199.016,3.8720765576448173,-2.01089319872519,26.198974891636926
1,217.297,3.865543185764492,-2.008122157462198,26.364219976964876
1,235.469,3.8592720946837393,-2.010237996025017,26.522525606713717
1,253.735,3.8534899945323327,-2.0095631943054304,26.684113274221534
1,271.813,3.847887712258502,-2.009855641806303,26.828134062394604
1,290.063,3.842387583872946,-2.0105172911673077,26.982505377280617
1,308.266,3.8373612432926834,-2.010442940337891,27.124637906673527
1,326.422,3.8321810319487817,-2.010846927093462,27.26861538062785
1,344.594,3.8274481273917864,-2.011239424146499,27.42199274729709
1,362.782,3.822767971956105,-2.0120381276109,27.571642622592062
1,381.016,3.818284275190984,-2.0134305620582498,27.71088137323986
1,399.25,3.813538346004991,-2.0068176800097377,27.859763087522406
1,417.422,3.8090172462764893,-2.0074995497190673,27.99629419625296
1,435.563,3.8046631305065968,-2.010539248547229,28.120170815331022
1,453.75,3.800461140228597,-2.010403708716145,28.254509027906806
1,472.032,3.795875100630036,-2.012503023349308,28.38940716400826
1,490.328,3.7913034580623024,-2.010513881820481,28.518006127275292
1,508.516,3.787013920844212,-2.010241295740515,28.646947205557694
1,526.641,3.782609014206626,-2.009560288430544,28.759471186270964
1,544.891,3.7780034614825015,-2.0107484014455816,28.87538877530821
1,563.078,3.7736254669968474,-2.010298633245593,28.990986191538358
1,581.235,3.769414515582803,-2.010209631570711,29.098496910214696
1,599.5,3.7650855678838187,-2.013248832991335,29.204687121029924
1,617.703,3.76093816156596,-2.012065198892493,29.30325715455823
1,636.032,3.756763853808074,-2.0101296623342937,29.397368530249548
1,654.172,3.752783776624841,-2.010860275312588,29.47348398456367
1,672.344,3.74885776742257,-2.008977356373343,29.555228285429635
1,690.547,3.7447570676772344,-2.0122100957812195,29.6189976653393
1,708.844,3.7406193052630923,-2.0084302274447454,29.677748477678286
1,727.047,3.7366737685291187,-2.0111537006093667,29.734404646406816
1,745.266,3.7329708459904714,-2.011228369652474,29.79861506531537
1,763.703,3.729114834664768,-2.0097221471745357,29.860595293603307
1,782.0,3.725452510558845,-2.011747408220251,29.88072504645264
1,800.25,3.7215974722099854,-2.0116171440258404,29.931784052780756
1,818.563,3.7179542539130597,-2.012678582287132,29.96221125926342
1,836.953,3.714160623115427,-2.011278371523987,29.995236626008644
1,855.344,3.710279053685571,-2.010591800031416,30.027816891754103
1,873.578,3.706739796623062,-2.0128392501531858,30.0594279397341
1,891.828,3.7033987403462483,-2.0116450740056844,30.105838002352563
1,910.25,3.699511314187663,-2.013739627415555,30.13711084972516
1,928.625,3.695969170136537,-2.012796075766498,30.163929167352038
1,947.0,3.6923029097536615,-2.0102029940962054,30.20760273333461
1,965.344,3.6888975580487027,-2.0120891792375772,30.263328258812933
1,983.688,3.6852848374365075,-2.00977088333185,30.298316120693382
1,1002.0,3.6817207219786767,-2.0104087111721403,30.349189388371997
1,1020.344,3.6783612145104274,-2.0094143853422017,30.394677856402037
1,1038.703,3.675016420800077,-2.010497143639002,30.43749268882316
1,1057.078,3.6715152384631673,-2.011270062784806,30.49053601408316
1,1075.422,3.668224532151622,-2.0096870084184473,30.536406175910248
1,1093.75,3.664815534430103,-2.0078919321565274,30.602060706891137
1,1112.063,3.6617298705007353,-2.0092122437661732,30.643608605676203
1,1130.485,3.6582340349212203,-2.007382863148051,30.693219581767263
1,1148.75,3.6549167423465194,-2.0097393296556163,30.759006988502755
1,1167.094,3.6517363968933774,-2.0107477524986055,30.792296519125294
1,1185.438,3.6483971503729555,-2.011023620286784,30.846804036995426
1,1203.875,3.645178998338125,-2.0142814363314216,30.906365149459646
1,1222.172,3.6420370622306155,-2.014335887664836,30.953873441012433
1,1240.563,3.638943380430942,-2.0124912870339435,31.011895302174295
1,1259.094,3.63563523708978,-2.010214693588257,31.059314396627574
1,1277.453,3.632534191888,-2.013700796685007,31.113757317261676
1,1295.844,3.6295545968251037,-2.0109830542982,31.159468187059993
1,1314.391,3.6264716930783853,-2.008804037766775,31.22420478187157
1,1332.766,3.6235532852629544,-2.010711752139808,31.26253579659153
1,1351.235,3.62011500930116,-2.010216080450035,31.32040467444244
1,1369.688,3.6171602155640707,-2.0120316335812207,31.372605970823226
1,1388.141,3.6141248752888835,-2.011942622735566,31.42108667844133
1,1406.61,3.6110301539284344,-2.0118689497156645,31.482331255820647
1,1425.188,3.60807012591569,-2.0104103934904085,31.522797866211146
1,1443.703,3.6048619080115323,-2.010356531314728,31.570050838997716
1,1462.282,3.602002927778049,-2.0099628856861735,31.623291368169113
1,1480.672,3.599119435329974,-2.010989855961266,31.67937111262488
1,1499.203,3.5963166874029886,-2.0090611391716044,31.73779274944178
1,1517.766,3.5933014174694287,-2.012428760049455,31.78147916396144
1,1536.313,3.590487088204471,-2.009141716938951,31.83040345460659
1,1554.828,3.587705025145449,-2.008996572325584,31.881962314170437
1,1573.422,3.5848244292360003,-2.0099801158365924,31.926127853879027
1,1591.969,3.5820290772846652,-2.011749804385224,31.97674270160517
1,1610.532,3.579207826834984,-2.009595917719023,32.02548785741985
1,1629.235,3.576673479047849,-2.011514415232863,32.07149676057025
1,1647.844,3.5739218778431656,-2.0117985355990284,32.12066298176895
1,1666.5,3.5710900434521355,-2.011366073410311,32.169855964024805
1,1685.094,3.5683139917472406,-2.010079013127229,32.21934028824844
1,1703.719,3.56592849964041,-2.0098812275126026,32.26824982313478
1,1722.344,3.5633840000488837,-2.0108512823243436,32.3194999852634
1,1741.016,3.5607076906175097,-2.0149020169266376,32.3566587224993
1,1759.703,3.5578115741124123,-2.0118405388309206,32.405137595590865
1,1778.36,3.5554596176674766,-2.010512051088864,32.44768159299979
1,1796.969,3.5529554022223824,-2.0111231577481323,32.49724325388719
1,1815.625,3.5502878045011466,-2.0129474798747586,32.545298733579884
1,1834.297,3.5479674292398027,-2.0091864172230927,32.587650991290474
1,1852.953,3.5455735076627057,-2.0093689670586032,32.62716379923773
1,1871.657,3.5431276078093887,-2.0109428893799457,32.66526005571166
1,1890.313,3.5407536959678123,-2.0103858657469127,32.72327431697699
1,1909.172,3.53846683292616,-2.010018283033097,32.75868221557081
1,1927.875,3.5362100952545785,-2.013619134826493,32.80985796941287
1,1946.672,3.53381071401546,-2.0113449823788203,32.85819841443421
1,1965.407,3.5316285534082366,-2.008896868595611,32.902263670256694
1,1984.188,3.5293033718946734,-2.0095439539781044,32.93700278660965
1,2002.907,3.5270986192214506,-2.0144050584516027,32.983333505402655
1,2021.625,3.5251668827086693,-2.0109560178451216,33.01781471960118
1,2040.36,3.522990618468864,-2.0095308989117364,33.06954504103838
1,2059.078,3.5206327530505708,-2.0093485748580115,33.112858222259966
1,2077.86,3.518875749707803,-2.0131960976201984,33.13926931880212
1,2096.641,3.5165747062471913,-2.0093003040463584,33.19385168013875
1,2115.688,3.5144009686534283,-2.008218112782113,33.24745723983574
1,2134.594,3.5127341503623084,-2.009288540295294,33.27468911837273
1,2153.563,3.5109485031953076,-2.012711061081461,33.318238164349545
1,2172.407,3.509253405964289,-2.00876706585169,33.355075144507
1,2191.25,3.5073319459686423,-2.0127479467932705,33.40675755504763
1,2210.11,3.5053548578984093,-2.009484935886722,33.45284399629261
1,2228.938,3.503784365374437,-2.0148966107435484,33.498095281415935
1,2247.953,3.50186384396692,-2.0106780177979253,33.54023801228327
1,2266.875,3.5003569647661648,-2.0121767625327336,33.585064711028956
1,2286.0,3.4986787274690956,-2.0133848494769446,33.62600476500556
1,2305.032,3.4971334048070157,-2.0091609293315345,33.66116878512604
1,2323.985,3.495378580151535,-2.013579385491361,33.71068053406386
1,2342.907,3.493674442577044,-2.0082936740744772,33.75659548512816
1,2362.016,3.4919761113879138,-2.011127812506536,33.80166399579413
1,2381.125,3.490280901496846,-2.0088989114892586,33.851240460129915
1,2400.078,3.488636685600853,-2.0119658201116217,33.89742042938084
1,2419.063,3.48702942847404,-2.012833419509246,33.94237070912217
1,2438.078,3.4855088343710805,-2.0098504057976756,33.98323130082048
1,2457.172,3.483883687825661,-2.0122106218289204,34.03795889246091
1,2476.266,3.4821397328660306,-2.0123974499104476,34.070605429367895
1,2495.36,3.480518715811028,-2.011928846870679,34.12544249950526
1,2514.438,3.478933653349631,-2.0092874363148043,34.18226160170465
1,2533.438,3.4772355861227195,-2.0089771352585855,34.22782406852408
1,2552.516,3.4754755524386067,-2.010786173589487,34.27811744579245
1,2571.578,3.4735378340390644,-2.0091506870564277,34.32182021652165
1,2590.735,3.4719058011461343,-2.0079830692589726,34.373388281028305
1,2609.813,3.4700094620892923,-2.0080023830967626,34.4396253057375
1,2628.969,3.468083601778087,-2.0111524086512005,34.48145605697811
1,2648.266,3.4663295018155535,-2.008913813507025,34.53086186593848
1,2667.516,3.4644828103089678,-2.01156606254129,34.58910532187271
1,2686.735,3.4622729750482524,-2.0094479073065217,34.639632206506626
1,2706.047,3.4604868831392044,-2.0119695238299875,34.70289533201672
1,2725.328,3.4585192435111516,-2.0118122376113425,34.7517903165403
1,2744.703,3.4565572338644257,-2.010962645382315,34.80656364358036
1,2763.907,3.454665748218616,-2.009262258975104,34.86643727518899
1,2783.047,3.452302231985603,-2.0148464337378695,34.92624440942211
1,2802.344,3.449973992520267,-2.0109636713431804,34.98687540196984
1,2821.641,3.4478485233623872,-2.0100518592786663,35.03488116013252
1,2840.922,3.445802012961027,-2.011174703791556,35.10983796589881
1,2860.407,3.4436097679891846,-2.012465704172511,35.17821451364364
1,2879.766,3.441100113038681,-2.010513929865362,35.235950591982714
1,2899.141,3.4387604935736773,-2.0129496354364576,35.30523654469075
1,2918.438,3.4358761688510757,-2.0126393286816744,35.37522958786295
1,2937.922,3.433425829721634,-2.008686830624095,35.43144744221972
1,2957.407,3.4307820463733956,-2.0125972757513186,35.49758572796037
1,2976.813,3.42798413648581,-2.0097252475825544,35.56765468330349
1,2996.188,3.425134050843306,-2.008162491443901,35.62632233442539
1,3015.641,3.421974397867644,-2.0106552342351605,35.701564748235924
1,3035.094,3.4189159486526557,-2.0119099728561944,35.76695088383806
1,3054.578,3.4155537032779697,-2.010625021379292,35.8503984373701
1,3074.016,3.412017857403475,-2.0121387769898473,35.921670527686864
1,3093.532,3.4083826239942234,-2.0130349999602446,35.986102481265135
1,3113.094,3.404581865508108,-2.0121606527009455,36.064883765825435
1,3132.641,3.40093795465156,-2.012403206237631,36.122386656645375
1,3152.235,3.3964881176688753,-2.0144763369829,36.1959784247112
1,3171.766,3.3920211642155067,-2.006718582557239,36.289954405095536
1,3191.25,3.3871106054658466,-2.012261629186262,36.36189347441632
1,3210.703,3.3820250112629577,-2.007358216449312,36.432084245904555
1,3230.375,3.3764375778079887,-2.0116975960248573,36.51648395487712
1,3250.032,3.370641503075755,-2.0121801382689535,36.595494079515774
1,3269.688,3.3638109112029824,-2.0120493761105673,36.65926120824647
1,3289.532,3.356584178337963,-2.009492592875725,36.75612570830745
1,3309.188,3.348525476012364,-2.0113830968730695,36.82811865610861
1,3328.828,3.3396744976716795,-2.012212113182067,36.929765692046395
1,3348.735,3.329486914748757,-2.0091118237815238,37.02295181141692
1,3368.688,3.3175394487105474,-2.010560236704307,37.11994285956128
1,3388.735,3.304136070724567,-2.0076772381771417,37.20200134880485
1,3408.75,3.288717506221465,-2.010738086156341,37.316293249473844
1,3428.719,3.2709795050008115,-2.0105862549228672,37.418990437001234
1,3448.797,3.2504250995163515,-2.0109467674732926,37.52556158246912
1,3468.953,3.2263398190600268,-2.010253378162613,37.643877103360126
1,3489.219,3.198445404184678,-2.0091219976107872,37.76117872797207
1,3509.61,3.1657241306375865,-2.011428138299946,37.89328648421589
1,3529.828,3.128214849674776,-2.0078078254308136,38.018628504618555
1,3550.157,3.0837427834279074,-2.01110736883835,38.14285835047067
1,3570.453,3.030686179551236,-2.0092198781653923,38.27220816224624
1,3590.797,2.9658255415952737,-2.012398747331415,38.42194136207025
1,3611.172,2.880871103491275,-2.0095757482008896,38.577652753628826
1,3631.438,2.7604320443432795,-2.0095181222488585,38.73127614125698
1,3651.875,2.57863746900037,-2.008554456882547,38.93256573152998
1,3672.344,2.35152551190002,-2.010374855522972,39.2462026826329
2,0.0,4.177795470598289,-0.0013875878795131932,24.704057719023776
2,16.796999999999997,4.1781213228922995,-0.0006575492150127537,24.705141356588655
2,35.766,3.9727116677422396,-2.0112846933026396,24.769319436472554
2,53.891,3.9528744225820556,-2.0106077477887023,24.920004066730268
2,72.094,3.9375138257141558,-2.0110543591738863,25.091499719790445
2,90.187,3.9252286168260166,-2.010212871879462,25.24989172753085
2,108.328,3.914713797585875,-2.010582658201089,25.431003456670677
2,126.60900000000001,3.905363514879104,-2.009848373989316,25.59288746055429
2,144.828,3.896912636865583,-2.012275438412047,25.7720726540203
2,163.062,3.8891563519032837,-2.009041249414581,25.943807224101757
2,181.25,3.8820075211707055,-2.0101763613632033,26.10462582210526
2,199.406,3.8750745906636803,-2.0102363337497615,26.265561409850623
2,217.453,3.868765179133096,-2.0103372808059317,26.420499900353796
2,235.516,3.8624345130379445,-2.0123290235506817,26.572461348791876
2,253.797,3.856741820534093,-2.009854857816906,26.740745943204985
2,271.937,3.850966788701984,-2.0110779448280103,26.878811958646526
2,290.109,3.84555036027609,-2.009363540271489,27.02933299580493
2,308.25,3.8402398676445726,-2.012305650150714,27.174672392392946
2,326.375,3.8353053350791844,-2.0087169045868722,27.31904296879532
2,344.562,3.8305746192804775,-2.010986936641071,27.455157679958905
2,362.719,3.825617952038242,-2.0121848566374654,27.585158281059083
2,380.844,3.821118552058671,-2.009598837364609,27.730039136391778
2,399.078,3.8165910416668485,-2.0112374991025934,27.87110267973415
2,417.234,3.8118850665930064,-2.013202352655063,28.00559013286119
2,435.437,3.807554943746114,-2.0084719800011914,28.138744631087064
2,453.641,3.802799421653683,-2.0111365898500093,28.268820561380398
2,471.844,3.7984880318493097,-2.0105036525008497,28.402202052548972
2,490.062,3.7940174468160315,-2.011073308730365,28.524422516991297
2,508.281,3.7892801688065627,-2.0110637753048306,28.655732148922755
2,526.516,3.7850784662836516,-2.010902403647195,28.765852974259914
2,544.75,3.780551103713581,-2.009055853617114,28.88677126323882
2,562.969,3.7761755273027453,-2.011917124115208,28.99230752157873
2,581.187,3.771818937574558,-2.0109615570356008,29.094762060355038
